vbs2_chemlightammo_yellow,2 0 20000 0 0 2 156,Incoming,
vbs_ammo_g_ms2000,2 0 20000 0 0 2 157,Incoming,
vbs_ammo_g_at_rkg3,2 0 20000 0 0 2 158,Incoming,
vbs2_ammo_g_mk3a2blast,2 0 20000 0 0 2 159,Incoming,
vbs_ammo_r_pg29v,2 0 20000 0 0 2 16,Incoming,
vbs2_ammo_cs_m7,2 0 20000 0 0 2 160,Incoming,
vbs2_ammo_m_hellfire_agm114l,2 0 20000 0 0 2 161,Incoming,
vbs2_ammo_m_hellfire_agm114m,2 0 20000 0 0 2 162,Incoming,
vbs_ammo_m_hellfire_agm114n,2 0 20000 0 0 2 163,Incoming,
vbs_ammo_m_hellfire_agm114r,2 0 20000 0 0 2 164,Incoming,
vbs_ammo_m_hellfire_rb17,2 0 20000 0 0 2 165,Incoming,
vbs2_ammo_m_sidewinder_aim9x,2 0 20000 0 0 2 166,Incoming,
vbs2_ammo_g_40x46mm_he,2 0 20000 0 0 2 167,Incoming,
vbs2_ammo_g_40x46mm_hedp,2 0 20000 0 0 2 168,Incoming,
vbs2_ammo_b_bomblet,2 0 20000 0 0 2 169,Incoming,
vbs2_ammo_r_pg7v,2 0 20000 0 0 2 17,Incoming,
vbs2_ammo_g_40mm_vog25,2 0 20000 0 0 2 170,Incoming,
vbs2_ammo_f_40mm_white,2 0 20000 0 0 2 171,Incoming,
vbs2_ammo_f_40mm_green,2 0 20000 0 0 2 172,Incoming,
vbs2_ammo_f_40mm_red,2 0 20000 0 0 2 173,Incoming,
vbs_ammo_f_40mm_ir,2 0 20000 0 0 2 174,Incoming,
vbs2_ammo_sm_40mm_markergreen,2 0 20000 0 0 2 175,Incoming,
vbs2_ammo_sm_40mm_markerred,2 0 20000 0 0 2 176,Incoming,
vbs2_ammo_sm_40mm_markeryellow,2 0 20000 0 0 2 177,Incoming,
vbs2_ammo_sm_40mm_tear,2 0 20000 0 0 2 178,Incoming,
vbs2_ammo_sm_discharger,2 0 20000 0 0 2 179,Incoming,
vbs2_ammo_r_pg7vl,2 0 20000 0 0 2 18,Incoming,
vbs_ammo_smoke_countermeasure,2 0 20000 0 0 2 180,Incoming,
vbs_ammo_smoke_m6_discharger,2 0 20000 0 0 2 181,Incoming,
vbs2_ammo_g_40x46mm_buckshot,2 0 20000 0 0 2 182,Incoming,
vbs2_ammo_g_40x46mm_m1006,2 0 20000 0 0 2 183,Incoming,
vbs2_ammo_g_40x46mm_m1029,2 0 20000 0 0 2 184,Incoming,
vbs_ammo_g_265_flare_wht,2 0 20000 0 0 2 185,Incoming,
vbs_ammo_g_265_flare_grn,2 0 20000 0 0 2 186,Incoming,
vbs_ammo_g_265_flare_red,2 0 20000 0 0 2 187,Incoming,
vbs2_ammo_e_m18a1claymore,2 0 20000 0 0 2 188,Incoming,
vbs2_ammo_e_m5mccm,2 0 20000 0 0 2 189,Incoming,
vbs2_ammo_r_pg7vr,2 0 20000 0 0 2 19,Incoming,
vbs2_ammo_b_mccmpellet,2 0 20000 0 0 2 190,Incoming,
vbs2_ammo_e_mineap_vs50,2 0 20000 0 0 2 191,Incoming,
vbs2_ammo_e_mineap_vs50_hidden,2 0 20000 0 0 2 192,Incoming,
vbs2_ammo_e_mineap_pma1a,2 0 20000 0 0 2 193,Incoming,
vbs2_ammo_e_mineap_pma1a_hidden,2 0 20000 0 0 2 194,Incoming,
vbs2_ammo_e_mineap_mrud,2 0 20000 0 0 2 195,Incoming,
vbs2_ammo_e_mineap_mrud_hidden,2 0 20000 0 0 2 196,Incoming,
vbs2_ammo_e_mineap_mon50,2 0 20000 0 0 2 197,Incoming,
vbs2_ammo_e_mineap_mon50_hidden,2 0 20000 0 0 2 198,Incoming,
vbs2_ammo_e_mineap_mon100,2 0 20000 0 0 2 199,Incoming,
vbs_ammo_m_mdba_brimstone_dmb,2 0 20000 0 0 2 2,Incoming,
vbs2_ammo_r_og7v,2 0 20000 0 0 2 20,Incoming,
vbs2_ammo_e_mineap_mon100_hidden,2 0 20000 0 0 2 200,Incoming,
vbs2_ammo_e_mineap_mon200,2 0 20000 0 0 2 201,Incoming,
vbs2_ammo_e_mineap_mon200_hidden,2 0 20000 0 0 2 202,Incoming,
vbs2_ammo_e_mineap_ozm72,2 0 20000 0 0 2 203,Incoming,
vbs2_ammo_e_mineap_ozm72_hidden,2 0 20000 0 0 2 204,Incoming,
vbs2_ammo_e_mineap_prom1,2 0 20000 0 0 2 205,Incoming,
vbs2_ammo_e_mineap_prom1_hidden,2 0 20000 0 0 2 206,Incoming,
vbs2_ammo_e_mineap_pmr2as,2 0 20000 0 0 2 207,Incoming,
vbs2_ammo_e_mineap_pmr2as_hidden,2 0 20000 0 0 2 208,Incoming,
vbs2_ammo_f_popup_white,2 0 20000 0 0 2 209,Incoming,
vbs2_ammo_r_tbg7v,2 0 20000 0 0 2 21,Incoming,
vbs2_ammo_f_popup_red,2 0 20000 0 0 2 210,Incoming,
vbs2_ammo_f_popup_green,2 0 20000 0 0 2 211,Incoming,
vbs2_ammo_m_maverick_agm65,2 0 20000 0 0 2 212,Incoming,
vbs2_ammo_m_maverick_agm65_g,2 0 20000 0 0 2 213,Incoming,
vbs2_ammo_m_maverick_agm65g,2 0 20000 0 0 2 214,Incoming,
vbs2_ammo_m_harpoon_agm84,2 0 20000 0 0 2 215,Incoming,
vbs2_ammo_m_slamer_agm84k,2 0 20000 0 0 2 216,Incoming,
vbs_ammo_bo_mk81_proximity,2 0 20000 0 0 2 217,Incoming,
vbs_ammo_bo_mk81_delay,2 0 20000 0 0 2 218,Incoming,
vbs2_ammo_bo_mk82_proximity,2 0 20000 0 0 2 219,Incoming,
vbs_ammo_m_9m330,2 0 20000 0 0 2 22,Incoming,
vbs2_ammo_bo_mk82_delay,2 0 20000 0 0 2 220,Incoming,
vbs2_ammo_bo_mk83_proximity,2 0 20000 0 0 2 221,Incoming,
vbs2_ammo_bo_mk83_delay,2 0 20000 0 0 2 222,Incoming,
vbs2_ammo_bo_mk84_proximity,2 0 20000 0 0 2 223,Incoming,
vbs2_ammo_bo_mk84_delay,2 0 20000 0 0 2 224,Incoming,
vbs2_ammo_bo_gbu10_proximity,2 0 20000 0 0 2 225,Incoming,
vbs2_ammo_bo_gbu10_delay,2 0 20000 0 0 2 226,Incoming,
vbs2_ammo_bo_gbu12_proximity,2 0 20000 0 0 2 227,Incoming,
vbs2_ammo_bo_gbu12_delay,2 0 20000 0 0 2 228,Incoming,
vbs2_ammo_bo_gbu16_proximity,2 0 20000 0 0 2 229,Incoming,
vbs2_ammo_m_9k38_igla,2 0 20000 0 0 2 23,Incoming,
vbs2_ammo_bo_gbu16_delay,2 0 20000 0 0 2 230,Incoming,
vbs_ammo_bo_gbu39_proximity,2 0 20000 0 0 2 231,Incoming,
vbs_ammo_bo_gbu39_delay,2 0 20000 0 0 2 232,Incoming,
vbs2_ammo_g_40mm_smoke,2 0 20000 0 0 2 233,Incoming,
vbs2_ammo_g_40mm_he,2 0 20000 0 0 2 234,Incoming,
vbs2_ammo_g_40mm_illum_ir,2 0 20000 0 0 2 235,Incoming,
vbs2_ammo_g_40mm_illum,2 0 20000 0 0 2 236,Incoming,
vbs2_ammo_t_mk48,2 0 20000 0 0 2 237,Incoming,
vbs2_ammo_m_fgm148_javelin,2 0 20000 0 0 2 238,Incoming,
vbs2_ammo_m_9m311,2 0 20000 0 0 2 24,Incoming,
vbs2_ammo_m_9k32m_strela,2 0 20000 0 0 2 25,Incoming,
vbs_ammo_m_9m33,2 0 20000 0 0 2 26,Incoming,
vbs_ammo_m_rbs15f,2 0 20000 0 0 2 27,Incoming,
vbs2_ammo_bo_fab250,2 0 20000 0 0 2 28,Incoming,
vbs2_ammo_r_s5,2 0 20000 0 0 2 29,Incoming,
vbs2_ammo_m_excocet_mm38,2 0 20000 0 0 2 3,Incoming,
vbs2_ammo_r_s8kom,2 0 20000 0 0 2 30,Incoming,
vbs2_ammo_r_s8bm,2 0 20000 0 0 2 31,Incoming,
vbs2_ammo_r_s8dm,2 0 20000 0 0 2 32,Incoming,
vbs2_ammo_sb_an_ssq_36b,2 0 20000 0 0 2 33,Incoming,
vbs2_ammo_sb_an_ssq_53d,2 0 20000 0 0 2 34,Incoming,
vbs2_ammo_sb_an_ssq_53f,2 0 20000 0 0 2 35,Incoming,
vbs2_ammo_sb_an_ssq_62d,2 0 20000 0 0 2 36,Incoming,
vbs2_ammo_sb_an_ssq_62e,2 0 20000 0 0 2 37,Incoming,
vbs2_ammo_sb_an_ssq_77c,2 0 20000 0 0 2 38,Incoming,
vbs2_ammo_r_pg9v,2 0 20000 0 0 2 39,Incoming,
vbs_ammo_m_excocet_am39,2 0 20000 0 0 2 4,Incoming,
vbs2_ammo_r_pg9n,2 0 20000 0 0 2 40,Incoming,
vbs2_ammo_r_pg9nt,2 0 20000 0 0 2 41,Incoming,
vbs2_ammo_r_og9v,2 0 20000 0 0 2 42,Incoming,
vbs2_ammo_r_grad_9m28f,2 0 20000 0 0 2 43,Incoming,
vbs_ammo_r_uragan_9m27f,2 0 20000 0 0 2 44,Incoming,
vbs_ammo_r_smerch_9m528,2 0 20000 0 0 2 45,Incoming,
vbs2_ammo_r_m72a6,2 0 20000 0 0 2 46,Incoming,
vbs2_ammo_m_tow2_toophan,2 0 20000 0 0 2 47,Incoming,
vbs2_ammo_b_762x17_ball,2 0 20000 0 0 2 48,Incoming,
vbs_ammo_g_25x40mm_heab,2 0 20000 0 0 2 49,Incoming,
vbs2_ammo_m_excocet_mm40,2 0 20000 0 0 2 5,Incoming,
vbs2_ammo_r_pg15v,2 0 20000 0 0 2 50,Incoming,
vbs2_ammo_r_og15v,2 0 20000 0 0 2 51,Incoming,
vbs2_ammo_r_mk7_apobs_rocket,2 0 20000 0 0 2 52,Incoming,
vbs2_laserbeam,2 0 20000 0 0 2 53,Incoming,
vbs2_ammo_m_at13_heat,2 0 20000 0 0 2 54,Incoming,
vbs2_ammo_m_at13_he,2 0 20000 0 0 2 55,Incoming,
vbs2_ammo_r_matador_asm,2 0 20000 0 0 2 56,Incoming,
vbs2_iedxhuge,2 0 20000 0 0 2 57,Incoming,
vbs2_iedhuge,2 0 20000 0 0 2 58,Incoming,
vbs2_iedxlarge,2 0 20000 0 0 2 59,Incoming,
vbs2_ammo_m_milan_3_heat,2 0 20000 0 0 2 6,Incoming,
vbs2_iedlarge,2 0 20000 0 0 2 60,Incoming,
vbs2_iedmedium,2 0 20000 0 0 2 61,Incoming,
vbs2_iedsmall,2 0 20000 0 0 2 62,Incoming,
vbs2_iedxsmall,2 0 20000 0 0 2 63,Incoming,
vbs2_iedxsmall_fx,2 0 20000 0 0 2 64,Incoming,
vbs2_ammo_r_nlaw_heat,2 0 20000 0 0 2 65,Incoming,
vbs2_ammo_r_smaw_heaa,2 0 20000 0 0 2 66,Incoming,
vbs2_ammo_r_smaw_hedp,2 0 20000 0 0 2 67,Incoming,
vbs2_ammo_r_smaw_spotting,2 0 20000 0 0 2 68,Incoming,
vbs2_ammo_b_shrapnel,2 0 20000 0 0 2 69,Incoming,
vbs2_ammo_m_milan_er_heat,2 0 20000 0 0 2 7,Incoming,
vbs2_ammo_e_m112democharge,2 0 20000 0 0 2 70,Incoming,
vbs2_ammo_e_iedbag,2 0 20000 0 0 2 71,Incoming,
vbs2_ammo_e_iedbag2,2 0 20000 0 0 2 72,Incoming,
vbs2_ammo_e_iedcement,2 0 20000 0 0 2 73,Incoming,
vbs2_ammo_e_iedcement2,2 0 20000 0 0 2 74,Incoming,
vbs2_ammo_e_ieddog,2 0 20000 0 0 2 75,Incoming,
vbs2_ammo_e_ieddog2,2 0 20000 0 0 2 76,Incoming,
vbs2_ammo_e_iedhole,2 0 20000 0 0 2 77,Incoming,
vbs2_ammo_e_iedshell,2 0 20000 0 0 2 78,Incoming,
vbs2_ammo_e_iedshells,2 0 20000 0 0 2 79,Incoming,
vbs2_ammo_r_mk22_mod4_miclic_rocket,2 0 20000 0 0 2 8,Incoming,
vbs2_ammo_e_iedpackage,2 0 20000 0 0 2 80,Incoming,
vbs2_ammo_e_iedbox,2 0 20000 0 0 2 81,Incoming,
vbs2_ammo_e_iedfuel,2 0 20000 0 0 2 82,Incoming,
vbs2_ammo_e_iedmine,2 0 20000 0 0 2 83,Incoming,
vbs2_ammo_e_iedbox2,2 0 20000 0 0 2 84,Incoming,
vbs2_ammo_e_iedbox3,2 0 20000 0 0 2 85,Incoming,
vbs2_ammo_e_ieddog3,2 0 20000 0 0 2 86,Incoming,
vbs2_ammo_e_ieddog4,2 0 20000 0 0 2 87,Incoming,
vbs2_ammo_e_ieddog5,2 0 20000 0 0 2 88,Incoming,
vbs2_ammo_e_iedcrackedmud,2 0 20000 0 0 2 89,Incoming,
vbs2_ammo_m_mim146,2 0 20000 0 0 2 9,Incoming,
vbs2_ammo_e_iedcrackedmud2,2 0 20000 0 0 2 90,Incoming,
vbs2_ammo_e_iedmud,2 0 20000 0 0 2 91,Incoming,
vbs2_ammo_e_iedsand,2 0 20000 0 0 2 92,Incoming,
vbs2_ammo_e_iedsandmud,2 0 20000 0 0 2 93,Incoming,
vbs2_ammo_e_iedsandrock,2 0 20000 0 0 2 94,Incoming,
vbs2_ammo_e_iedsandrock2,2 0 20000 0 0 2 95,Incoming,
vbs2_ammo_e_iedsandweeds,2 0 20000 0 0 2 96,Incoming,
vbs2_ammo_e_iedwood,2 0 20000 0 0 2 97,Incoming,
vbs2_ammo_g_m84stun,2 0 20000 0 0 2 98,Incoming,
vbs2_ammo_g_l109a1frag,2 0 20000 0 0 2 99,Incoming,
soldierwb,3 1 20000 0 0 0 0,Incoming,
soldierwg,3 1 20000 0 0 0 1,Incoming,
soldierwsaboteurrecon,3 1 20000 0 0 0 10,Incoming,
vbs2_iq_civ_woman_bombvest_2,3 1 20000 0 0 0 100,Incoming,
vbs2_iq_civ_woman_1_angry,3 1 20000 0 0 0 101,Incoming,
vbs2_iq_civ_woman_2_angry,3 1 20000 0 0 0 102,Incoming,
vbs2_iq_civ_man_01,3 1 20000 0 0 0 103,Incoming,
vbs2_iq_civ_man_02,3 1 20000 0 0 0 104,Incoming,
vbs2_iq_civ_man_03,3 1 20000 0 0 0 105,Incoming,
vbs2_iq_civ_man_04,3 1 20000 0 0 0 106,Incoming,
vbs2_iq_civ_man_05,3 1 20000 0 0 0 107,Incoming,
vbs2_iq_civ_man_06,3 1 20000 0 0 0 108,Incoming,
vbs2_iq_civ_manelder_01,3 1 20000 0 0 0 109,Incoming,
soldierwsaboteurassault,3 1 20000 0 0 0 11,Incoming,
vbs2_iq_civ_manelder_02,3 1 20000 0 0 0 110,Incoming,
vbs2_iq_civ_man_01_angry,3 1 20000 0 0 0 111,Incoming,
vbs2_iq_civ_man_02_angry,3 1 20000 0 0 0 112,Incoming,
vbs2_iq_civ_man_03_angry,3 1 20000 0 0 0 113,Incoming,
vbs2_iq_civ_man_04_angry,3 1 20000 0 0 0 114,Incoming,
vbs2_iq_civ_man_05_angry,3 1 20000 0 0 0 115,Incoming,
vbs2_iq_civ_man_06_angry,3 1 20000 0 0 0 116,Incoming,
vbs2_iq_civ_manelder_01_angry,3 1 20000 0 0 0 117,Incoming,
vbs2_iq_civ_manelder_02_angry,3 1 20000 0 0 0 118,Incoming,
vbs2_iq_civilian_bombvest_01,3 1 20000 0 0 0 119,Incoming,
soldierwsaboteurmarksman,3 1 20000 0 0 0 12,Incoming,
vbs2_iq_civilian_bombvest_02,3 1 20000 0 0 0 120,Incoming,
vbs2_iq_civilian_bombvest_03,3 1 20000 0 0 0 121,Incoming,
vbs2_iq_civilian_bombvest_04,3 1 20000 0 0 0 122,Incoming,
vbs2_iq_civilian_bombvest_05,3 1 20000 0 0 0 123,Incoming,
vbs2_iq_civilian_bombvest_06,3 1 20000 0 0 0 124,Incoming,
vbs2_iq_civilian_bombvest_elder_01,3 1 20000 0 0 0 125,Incoming,
vbs2_iq_civilian_bombvest_elder_02,3 1 20000 0 0 0 126,Incoming,
vbs2_iq_civilian_bombvest_concealed_01,3 1 20000 0 0 0 127,Incoming,
vbs2_iq_civ_dockworker_01,3 1 20000 0 0 0 128,Incoming,
vbs2_iq_civ_dockworker_02,3 1 20000 0 0 0 129,Incoming,
soldierwminer,3 1 20000 0 0 0 13,Incoming,
vbs2_iq_civ_dockworker_03,3 1 20000 0 0 0 130,Incoming,
vbs2_iq_civ_dockworker_04,3 1 20000 0 0 0 131,Incoming,
vbs2_iq_civ_dockworker_01_angry,3 1 20000 0 0 0 132,Incoming,
vbs2_iq_civ_dockworker_02_angry,3 1 20000 0 0 0 133,Incoming,
vbs2_iq_civ_dockworker_03_angry,3 1 20000 0 0 0 134,Incoming,
vbs2_iq_civ_dockworker_04_angry,3 1 20000 0 0 0 135,Incoming,
vbs2_kp_army_soldier_rifleman,3 1 20000 0 0 0 136,Incoming,
vbs2_kp_army_soldier_officer,3 1 20000 0 0 0 137,Incoming,
vbs2_kp_army_soldier_afvcrew,3 1 20000 0 0 0 138,Incoming,
vbs2_kp_army_soldier_mgunner,3 1 20000 0 0 0 139,Incoming,
squadleaderw,3 1 20000 0 0 0 14,Incoming,
vbs2_kp_army_soldier_sniper,3 1 20000 0 0 0 140,Incoming,
vbs2_kp_army_soldier_atsoldier,3 1 20000 0 0 0 141,Incoming,
vbs2_kp_army_soldier_medic,3 1 20000 0 0 0 142,Incoming,
vbs_kp_civ_woman_non_f_medium_none_none_none_01,3 1 20000 0 0 0 143,Incoming,
vbs_kp_civ_woman_non_f_medium_none_none_none_02,3 1 20000 0 0 0 144,Incoming,
vbs_kp_civ_woman_non_f_medium_none_none_none_03,3 1 20000 0 0 0 145,Incoming,
vbs_kp_civ_man_non_m_medium_none_none_none_01,3 1 20000 0 0 0 146,Incoming,
vbs_kp_civ_man_non_m_medium_none_none_none_02,3 1 20000 0 0 0 147,Incoming,
vbs_kp_civ_man_non_m_medium_none_none_none_03,3 1 20000 0 0 0 148,Incoming,
vbs2_nl_marine_w_riot_visordown_berettam9,3 1 20000 0 0 0 149,Incoming,
teamleaderw,3 1 20000 0 0 0 15,Incoming,
vbs2_nl_marine_w_riot_visordown_btn_shd_ballistic,3 1 20000 0 0 0 150,Incoming,
vbs2_nl_marine_w_riot_visordown_btn_shd_rattan,3 1 20000 0 0 0 151,Incoming,
vbs2_nl_marine_w_riot_visordown_btn,3 1 20000 0 0 0 152,Incoming,
vbs2_nl_marine_w_riot_visorup_berettam9,3 1 20000 0 0 0 153,Incoming,
vbs2_nl_marine_w_riot_gasmask_berettam9,3 1 20000 0 0 0 154,Incoming,
vbs2_nl_marine_w_beret_berettam9,3 1 20000 0 0 0 155,Incoming,
vbs2_nz_army_helipilot_w_sigp226,3 1 20000 0 0 0 156,Incoming,
vbs2_nz_army_helipilot_d_sigp226,3 1 20000 0 0 0 157,Incoming,
vbs_ru_civ_firefighter_gry,3 1 20000 0 0 0 158,Incoming,
vbs_ru_civ_policeman_gry,3 1 20000 0 0 0 159,Incoming,
officerw,3 1 20000 0 0 0 16,Incoming,
vbs_ru_civ_reporter,3 1 20000 0 0 0 160,Incoming,
vbs2_sb_man_shirt_shorts_01,3 1 20000 0 0 0 161,Incoming,
vbs2_sb_man_shirt_shorts_02,3 1 20000 0 0 0 162,Incoming,
vbs2_sb_man_shirt_shorts_03,3 1 20000 0 0 0 163,Incoming,
vbs2_sb_man_shirt_shorts_random,3 1 20000 0 0 0 164,Incoming,
vbs2_sb_man_tanktop_shorts_01,3 1 20000 0 0 0 165,Incoming,
vbs2_sb_man_tanktop_shorts_02,3 1 20000 0 0 0 166,Incoming,
vbs2_sb_man_tanktop_shorts_03,3 1 20000 0 0 0 167,Incoming,
vbs2_sb_man_tanktop_shorts_random,3 1 20000 0 0 0 168,Incoming,
vbs2_sb_man_tshirt_longpants_01,3 1 20000 0 0 0 169,Incoming,
soldierwpilot,3 1 20000 0 0 0 17,Incoming,
vbs2_sb_man_tshirt_longpants_02,3 1 20000 0 0 0 170,Incoming,
vbs2_sb_man_tshirt_longpants_03,3 1 20000 0 0 0 171,Incoming,
vbs2_sb_man_tshirt_longpants_random,3 1 20000 0 0 0 172,Incoming,
vbs2_sb_man_shirt_shorts_01_angry,3 1 20000 0 0 0 173,Incoming,
vbs2_sb_man_shirt_shorts_02_angry,3 1 20000 0 0 0 174,Incoming,
vbs2_sb_man_shirt_shorts_03_angry,3 1 20000 0 0 0 175,Incoming,
vbs2_sb_man_shirt_shorts_random_angry,3 1 20000 0 0 0 176,Incoming,
vbs2_sb_man_tanktop_shorts_01_angry,3 1 20000 0 0 0 177,Incoming,
vbs2_sb_man_tanktop_shorts_02_angry,3 1 20000 0 0 0 178,Incoming,
vbs2_sb_man_tanktop_shorts_03_angry,3 1 20000 0 0 0 179,Incoming,
soldierwcrew,3 1 20000 0 0 0 18,Incoming,
vbs2_sb_man_tanktop_shorts_random_angry,3 1 20000 0 0 0 180,Incoming,
vbs2_sb_man_tshirt_longpants_01_angry,3 1 20000 0 0 0 181,Incoming,
vbs2_sb_man_tshirt_longpants_02_angry,3 1 20000 0 0 0 182,Incoming,
vbs2_sb_man_tshirt_longpants_03_angry,3 1 20000 0 0 0 183,Incoming,
vbs2_sb_man_tshirt_longpants_random_angry,3 1 20000 0 0 0 184,Incoming,
vbs2_sb_police_man_hat,3 1 20000 0 0 0 185,Incoming,
vbs2_sb_police_man_cap,3 1 20000 0 0 0 186,Incoming,
vbs2_sb_woman_dress_01,3 1 20000 0 0 0 187,Incoming,
vbs2_sb_woman_dress_02,3 1 20000 0 0 0 188,Incoming,
vbs2_sb_woman_dress_03,3 1 20000 0 0 0 189,Incoming,
biscamelpilot,3 1 20000 0 0 0 19,Incoming,
vbs2_sb_woman_dress_random,3 1 20000 0 0 0 190,Incoming,
vbs2_sb_woman_tshirt_shorts_01,3 1 20000 0 0 0 191,Incoming,
vbs2_sb_woman_tshirt_shorts_02,3 1 20000 0 0 0 192,Incoming,
vbs2_sb_woman_tshirt_shorts_03,3 1 20000 0 0 0 193,Incoming,
vbs2_sb_woman_tshirt_shorts_random,3 1 20000 0 0 0 194,Incoming,
vbs2_sb_woman_tshirt_skirt_01,3 1 20000 0 0 0 195,Incoming,
vbs2_sb_woman_tshirt_skirt_02,3 1 20000 0 0 0 196,Incoming,
vbs2_sb_woman_tshirt_skirt_03,3 1 20000 0 0 0 197,Incoming,
vbs2_sb_woman_tshirt_skirt_random,3 1 20000 0 0 0 198,Incoming,
vbs2_sb_woman_dress_01_angry,3 1 20000 0 0 0 199,Incoming,
soldierwmedic,3 1 20000 0 0 0 2,Incoming,
soldiereb,3 1 20000 0 0 0 20,Incoming,
vbs2_sb_woman_dress_02_angry,3 1 20000 0 0 0 200,Incoming,
vbs2_sb_woman_dress_03_angry,3 1 20000 0 0 0 201,Incoming,
vbs2_sb_woman_dress_random_angry,3 1 20000 0 0 0 202,Incoming,
vbs2_sb_woman_tshirt_shorts_01_angry,3 1 20000 0 0 0 203,Incoming,
vbs2_sb_woman_tshirt_shorts_02_angry,3 1 20000 0 0 0 204,Incoming,
vbs2_sb_woman_tshirt_shorts_03_angry,3 1 20000 0 0 0 205,Incoming,
vbs2_sb_woman_tshirt_shorts_random_angry,3 1 20000 0 0 0 206,Incoming,
vbs2_sb_woman_tshirt_skirt_01_angry,3 1 20000 0 0 0 207,Incoming,
vbs2_sb_woman_tshirt_skirt_02_angry,3 1 20000 0 0 0 208,Incoming,
vbs2_sb_woman_tshirt_skirt_03_angry,3 1 20000 0 0 0 209,Incoming,
soldiereg,3 1 20000 0 0 0 21,Incoming,
vbs2_sb_woman_tshirt_skirt_random_angry,3 1 20000 0 0 0 210,Incoming,
vbs_se_army_sniper_wdl_m_medium_fmv1_none_psg90a_ghillie,3 1 20000 0 0 0 211,Incoming,
vbs_se_army_sniper_wdl_f_medium_fmv1_none_psg90a_ghillie,3 1 20000 0 0 0 212,Incoming,
vbs_se_army_sniper_des_m_medium_fmv1_none_psg90a_ghillie,3 1 20000 0 0 0 213,Incoming,
vbs_se_army_sniper_des_f_medium_fmv1_none_psg90a_ghillie,3 1 20000 0 0 0 214,Incoming,
vbs_se_army_sniper_win_m_medium_fmv1_none_psg90a_ghillie,3 1 20000 0 0 0 215,Incoming,
vbs_se_army_sniper_win_f_medium_fmv1_none_psg90a_ghillie,3 1 20000 0 0 0 216,Incoming,
vbs_se_af_pilot_wdl_m_medium_none_none_glock17_fighter,3 1 20000 0 0 0 217,Incoming,
vbs_se_af_pilot_wdl_f_medium_none_none_glock17_fighter,3 1 20000 0 0 0 218,Incoming,
vbs_se_pol_policeman_blu_f_medium_none_none_none_none,3 1 20000 0 0 0 219,Incoming,
soldieremedic,3 1 20000 0 0 0 22,Incoming,
vbs_se_pol_policeman_blu_m_medium_none_none_none_none,3 1 20000 0 0 0 220,Incoming,
vbs_se_pol_policeman_blu_f_medium_none_none_none_beret,3 1 20000 0 0 0 221,Incoming,
vbs_se_pol_policeman_blu_m_medium_none_none_none_beret,3 1 20000 0 0 0 222,Incoming,
vbs_se_pol_policeman_blu_f_medium_none_none_none_cap,3 1 20000 0 0 0 223,Incoming,
vbs_se_pol_policeman_blu_m_medium_none_none_none_cap,3 1 20000 0 0 0 224,Incoming,
vbs_se_pol_policeman_blu_f_medium_none_none_mp5_cap,3 1 20000 0 0 0 225,Incoming,
vbs_se_pol_policeman_blu_m_medium_none_none_mp5_cap,3 1 20000 0 0 0 226,Incoming,
vbs_un_civ_combat_medic_brn,3 1 20000 0 0 0 227,Incoming,
vbs_un_civ_firefighter_brn,3 1 20000 0 0 0 228,Incoming,
vbs_un_civ_policeman_grn,3 1 20000 0 0 0 229,Incoming,
soldieremg,3 1 20000 0 0 0 23,Incoming,
vbs_un_civ_reporter,3 1 20000 0 0 0 230,Incoming,
vbs2_us_af_fighterpilot_w_berettam9,3 1 20000 0 0 0 231,Incoming,
vbs2_us_af_fighterpilot_d_berettam9,3 1 20000 0 0 0 232,Incoming,
vbs_us_army_helipilot_ocp_m_medium_airwarrior_none_m9_a2cu,3 1 20000 0 0 0 233,Incoming,
vbs_us_army_helipilot_ucp_m_medium_airwarrior_none_m9_a2cu,3 1 20000 0 0 0 234,Incoming,
vbs2_us_mc_eod_w,3 1 20000 0 0 0 235,Incoming,
vbs2_us_mc_eod_d,3 1 20000 0 0 0 236,Incoming,
vbs2_us_mc_fighterpilot_g_berettam9,3 1 20000 0 0 0 237,Incoming,
vbs2_us_mc_fighterpilot_d_berettam9,3 1 20000 0 0 0 238,Incoming,
vbs2_us_mc_helipilot_w_berettam9,3 1 20000 0 0 0 239,Incoming,
soldiereat,3 1 20000 0 0 0 24,Incoming,
vbs2_us_mc_helipilot_d_berettam9,3 1 20000 0 0 0 240,Incoming,
vbs_us_usn_deck_crew_blu,3 1 20000 0 0 0 241,Incoming,
vbs_us_usn_deck_crew_brn,3 1 20000 0 0 0 242,Incoming,
vbs_us_usn_deck_crew_grn,3 1 20000 0 0 0 243,Incoming,
vbs_us_usn_deck_crew_red,3 1 20000 0 0 0 244,Incoming,
vbs_us_usn_deck_crew_vlt,3 1 20000 0 0 0 245,Incoming,
vbs_us_usn_deck_crew_wht,3 1 20000 0 0 0 246,Incoming,
vbs_us_usn_deck_crew_yel,3 1 20000 0 0 0 247,Incoming,
vbs_ae_army_rifleman_des_m_medium_none_none_m16a2_none,3 1 20000 0 0 0 248,Incoming,
vbs2_af_nationalpolice_akm,3 1 20000 0 0 0 249,Incoming,
soldiereaa,3 1 20000 0 0 0 25,Incoming,
vbs2_af_nationalpolice_m16,3 1 20000 0 0 0 250,Incoming,
vbs2_af_nationalpolice_aks74u,3 1 20000 0 0 0 251,Incoming,
vbs2_af_nationalpolice_makarov,3 1 20000 0 0 0 252,Incoming,
